,COMPANY,ADDRESS,CITY,ZIP CODE,COUNTY,Phone,Email,Authorization Status,License Number,Full Address,Latitude,Longitude
239,Insa,2650 E Bay Drive,Largo,33771,Pinellas,,,,,"2650 E Bay Drive, Largo, FL 33771",27.91663054715288,-82.75999082289256
240,Insa,702 U.S. Highway 27 S,Lake Placid,33852,Highlands,,,,,"702 U.S. Highway 27 S, Lake Placid, FL 33852",27.2930999,-81.3628502
241,Insa,12426 US Hwy 19,Hudson,34667,Pasco,,,,,"12426 US Hwy 19, Hudson, FL 34667",28.338038,-82.698388
242,Insa,7500 E Colonial Drive,Orlando,32807,Orange,,,,,"7500 E Colonial Drive, Orlando, FL 32807",28.568085,-81.285838
243,Insa,640 W Tennessee Street,Tallahassee,32304,Leon,,,,,"640 W Tennessee Street, Tallahassee, FL 32304",30.44477,-84.292647
244,Insa,28540 US Highway 19 N,Clearwater,33761,Pinellas,,,,,"28540 US Highway 19 N, Clearwater, FL 33761",28.031509,-82.738682
245,Insa,5115 S Dale Mabry Highway,Tampa,33611,Hillsborough,,,,,"5115 S Dale Mabry Highway, Tampa, FL 33611",27.891173636363636,-82.50646548484849
246,Jungle Boys,28751 S Tamiami Trail,Bonita Springs,34134,-,,,Dispensing Authorization,MMTC-2019-0015,"28751 S Tamiami Trail, Bonita Springs, FL 34134",26.319189,-81.804549
247,Jungle Boys,1299 S Military Trail,Deerfield Beach,33442,Broward,,,Dispensing Authorization,MMTC-2019-0015,"1299 S Military Trail, Deerfield Beach, FL 33442",26.30114349152172,-80.13285988920067
248,Jungle Boys,6958 Collins Avenue,Miami Beach,33141,Miami-Dade,,,Dispensing Authorization,MMTC-2019-0015,"6958 Collins Avenue, Miami Beach, FL 33141",25.8554174,-80.120757
249,Jungle Boys,31650 US Hwy 19,Palm Harbor,34684,Pinellas,,,Dispensing Authorization,MMTC-2019-0015,"31650 US Hwy 19, Palm Harbor, FL 34684",28.059846,-82.7398
250,Jungle Boys,3495 NE 163rd Street,North Miami Beach,33160,Miami-Dade,,,Dispensing Authorization,MMTC-2019-0015,"3495 NE 163rd Street, North Miami Beach, FL 33160",25.928905,-80.134958
251,Jungle Boys,1392 W International Speedway Boulevard,Daytona Beach,32114,Volusia,,,Dispensing Authorization,MMTC-2019-0015,"1392 W International Speedway Boulevard, Daytona Beach, FL 32114",29.196763,-81.056615
252,Jungle Boys,11401 University Boulevard,Orlando,32817,Orange,,,Dispensing Authorization,MMTC-2019-0015,"11401 University Boulevard, Orlando, FL 32817",28.597688,-81.221419
253,Jungle Boys,2301 N Pine Avenue,Ocala,34475,Marion,,,Dispensing Authorization,MMTC-2019-0015,"2301 N Pine Avenue, Ocala, FL 34475",29.210982,-82.142675
254,MuV,4369 S Tamiami Trail,Venice,34293,Sarasota,833-880-5420,support@muvbrand.com,Dispensing Authorization,MMTC-2017-0010,"4369 S Tamiami Trail, Venice, FL 34293",27.050373,-82.387915
255,MuV,1006 S US Hwy 1,Fort Pierce,34950,St. Lucie,833-880-5420,support@muvbrand.com,Dispensing Authorization,MMTC-2017-0010,"1006 S US Hwy 1, Fort Pierce, FL 34950",27.435764,-80.32591
256,MuV,9711 SW 77th Avenue,Miami,33156,Miami-Dade,833-880-5420,support@muvbrand.com,Dispensing Authorization,MMTC-2017-0010,"9711 SW 77th Avenue, Miami, FL 33156",25.68004365,-80.3180176635613
257,MuV,5230 6th Street,Zephyrhills,33542,Pasco,833-880-5420,support@muvbrand.com,Dispensing Authorization,MMTC-2017-0010,"5230 6th Street, Zephyrhills, FL 33542",28.23365950508105,-82.18283682619222
258,MuV,1315 Tuskawilla Road,Winter Springs,32708,Seminole,833-880-5420,support@muvbrand.com,Dispensing Authorization,MMTC-2017-0010,"1315 Tuskawilla Road, Winter Springs, FL 32708",28.65041,-81.269245
259,MuV,2550 Okeechobee Boulevard,West Palm Beach,33409,Palm Beach,833-880-5420,support@muvbrand.com,Dispensing Authorization,MMTC-2017-0010,"2550 Okeechobee Boulevard, West Palm Beach, FL 33409",26.706494,-80.093796
260,MuV,11247 E Colonial Drive,Orlando,32817,Orange,833-880-5420,support@muvbrand.com,Dispensing Authorization,MMTC-2017-0010,"11247 E Colonial Drive, Orlando, FL 32817",28.568189231251033,-81.21780338907207
261,MuV,6883 Navarre Parkway,Navarre,32566,Santa Rosa,833-880-5420,support@muvbrand.com,Dispensing Authorization,MMTC-2017-0010,"6883 Navarre Parkway, Navarre, FL 32566",30.4022826,-86.9353253
262,MuV,2938 W US Hwy 90,Lake City,32055,Columbia,833-880-5420,support@muvbrand.com,Dispensing Authorization,MMTC-2017-0010,"2938 W US Hwy 90, Lake City, FL 32055",30.17975465,-82.68046961431745
263,MuV,7915 Panama City Beach Parkway,Panama City Beach,32407,Bay,833-880-5420,support@muvbrand.com,Dispensing Authorization,MMTC-2017-0010,"7915 Panama City Beach Parkway, Panama City Beach, FL 32407",30.18817635,-85.77308790954675
264,MuV,3880 S Nova Road,Port Orange,32127,Volusia,833-880-5420,support@muvbrand.com,Dispensing Authorization,MMTC-2017-0010,"3880 S Nova Road, Port Orange, FL 32127",29.1234654,-81.0034
265,MuV,2093 U.S. 92,Auburndale,33823,Polk,833-880-5420,support@muvbrand.com,Dispensing Authorization,MMTC-2017-0010,"2093 U.S. 92, Auburndale, FL 33823",28.057319,-81.812811
266,MuV,4250 S Washington Avenue,Titusville,32780,Brevard,833-880-5420,support@muvbrand.com,Dispensing Authorization,MMTC-2017-0010,"4250 S Washington Avenue, Titusville, FL 32780",28.564329,-80.798933
267,MuV,725 Skymarks Drive,Jacksonville,32218,Duval,833-880-5420,support@muvbrand.com,Dispensing Authorization,MMTC-2017-0010,"725 Skymarks Drive, Jacksonville, FL 32218",30.480666228965877,-81.63519465973282
268,MuV,6661 Taft Street,Hollywood,33024,Broward,833-880-5420,support@muvbrand.com,Dispensing Authorization,MMTC-2017-0010,"6661 Taft Street, Hollywood, FL 33024",26.02463260998782,-80.22175743169666
269,MuV,850 S Moody Road,Palatka,32177,Putnam,833-880-5420,support@muvbrand.com,Dispensing Authorization,MMTC-2017-0010,"850 S Moody Road, Palatka, FL 32177",29.637566153191827,-81.67891555346904
270,MuV,4820 S Himes Avenue,Tampa,33611,Hillsborough,833-880-5420,support@muvbrand.com,Dispensing Authorization,MMTC-2017-0010,"4820 S Himes Avenue, Tampa, FL 33611",27.894424632653063,-82.50199838775511
271,MuV,22627 Bayshore Road,Port Charlotte,33980,Charlotte,833-880-5420,support@muvbrand.com,Dispensing Authorization,MMTC-2017-0010,"22627 Bayshore Road, Port Charlotte, FL 33980",26.96496513765133,-82.07759351865623
272,MuV,7010 Cypress Terrace,Fort Myers,33907,Lee,833-880-5420,support@muvbrand.com,Dispensing Authorization,MMTC-2017-0010,"7010 Cypress Terrace, Fort Myers, FL 33907",26.542099985420972,-81.87196532997143
273,MuV,1618 Main Street,Sarasota,34236,Sarasota,833-880-5420,support@muvbrand.com,Dispensing Authorization,MMTC-2017-0010,"1618 Main Street, Sarasota, FL 34236",27.336376352396638,-82.53812747376233
274,MuV,3900 US Hwy 27,Sebring,33870,Highlands,833-880-5420,support@muvbrand.com,Dispensing Authorization,MMTC-2017-0010,"3900 US Hwy 27, Sebring, FL 33870",27.5184826,-81.496517
275,MuV,6580 N University Drive,Tamarac,33319,Broward,833-880-5420,support@muvbrand.com,Dispensing Authorization,MMTC-2017-0010,"6580 N University Drive, Tamarac, FL 33319",26.205531,-80.251632
276,MuV,6900 Cypress Gardens Boulevard,Winter Haven,33881,Polk,833-880-5420,support@muvbrand.com,Dispensing Authorization,MMTC-2017-0010,"6900 Cypress Gardens Boulevard, Winter Haven, FL 33881",27.978238,-81.660419
277,MuV,3701 SW College Road,Ocala,34474,Marion,833-880-5420,support@muvbrand.com,Dispensing Authorization,MMTC-2017-0010,"3701 SW College Road, Ocala, FL 34474",29.152944,-82.182545
278,MuV,11340 Summerlin Square Drive,Fort Myers,33907,Lee,833-880-5420,support@muvbrand.com,Dispensing Authorization,MMTC-2017-0010,"11340 Summerlin Square Drive, Fort Myers, FL 33907",26.493389,-81.940147
279,MuV,10455 SE Federal Highway,Hobe Sound,33455,Martin,833-880-5420,support@muvbrand.com,Dispensing Authorization,MMTC-2017-0010,"10455 SE Federal Highway, Hobe Sound, FL 33455",27.079172617449665,-80.14502847651006
280,MuV,695 Bald Eagle Drive,Marco Island,34145,Collier,833-880-5420,support@muvbrand.com,Dispensing Authorization,MMTC-2017-0010,"695 Bald Eagle Drive, Marco Island, FL 34145",25.955640037568322,-81.72520918722512
281,MuV,17521 Preserve Walk Lane,Tampa,33647,Hillsborough,833-880-5420,support@muvbrand.com,Dispensing Authorization,MMTC-2017-0010,"17521 Preserve Walk Lane, Tampa, FL 33647",28.127613162790695,-82.37007262790698
282,MuV,942 W Lumsden Rd,Brandon,33511,Hillsborough,833-880-5420,support@muvbrand.com,Dispensing Authorization,MMTC-2017-0010,"942 W Lumsden Rd, Brandon, FL 33511",27.923306771084338,-82.29883903614459
283,MuV,265 SW Monterey Road,Stuart,34994,Martin,833-880-5420,support@muvbrand.com,Dispensing Authorization,MMTC-2017-0010,"265 SW Monterey Road, Stuart, FL 34994",27.17576486053479,-80.25627120673934
284,MuV,68 Blanding Boulevard,Orange Park,32073,Clay,833-880-5420,support@muvbrand.com,Dispensing Authorization,MMTC-2017-0010,"68 Blanding Boulevard, Orange Park, FL 32073",30.184823,-81.739486
285,MuV,4450 W New Haven Avenue,West Melbourne,32904,Brevard,833-880-5420,support@muvbrand.com,Dispensing Authorization,MMTC-2017-0010,"4450 W New Haven Avenue, West Melbourne, FL 32904",28.07897,-80.700378
286,MuV,7263 Park Boulevard N,Pinellas Park,33781,Pinellas,833-880-5420,support@muvbrand.com,Dispensing Authorization,MMTC-2017-0010,"7263 Park Boulevard N, Pinellas Park, FL 33781",27.839666,-82.738469
287,MuV,2494 Enterprise Road,Orange City,32763,Volusia,833-880-5420,support@muvbrand.com,Dispensing Authorization,MMTC-2017-0010,"2494 Enterprise Road, Orange City, FL 32763",28.9192519,-81.2969562
288,MuV,4312 75th Street W,Bradenton,34209,Manatee,833-880-5420,support@muvbrand.com,Dispensing Authorization,MMTC-2017-0010,"4312 75th Street W, Bradenton, FL 34209",27.463393557980798,-82.63673776272195
289,MuV,2617 W Kennedy Boulevard,Tampa,33609,Hillsborough,833-880-5420,support@muvbrand.com,Dispensing Authorization,MMTC-2017-0010,"2617 W Kennedy Boulevard, Tampa, FL 33609",27.944857836734695,-82.48674632653061
290,MuV,8103 Vineland Parkway,Orlando,32821,Orange,833-880-5420,support@muvbrand.com,Dispensing Authorization,MMTC-2017-0010,"8103 Vineland Parkway, Orlando, FL 32821",28.5421109,-81.3790304
291,MuV,18941 Old Shady Hills Road,Spring Hill,34610,Hernando,833-880-5420,support@muvbrand.com,Dispensing Authorization,MMTC-2017-0010,"18941 Old Shady Hills Road, Spring Hill, FL 34610",28.43323826907474,-82.55137165277155
292,MuV,400 S Ponce De Leon Boulevard,St. Augustine,32084,St. Johns,833-880-5420,support@muvbrand.com,Dispensing Authorization,MMTC-2017-0010,"400 S Ponce De Leon Boulevard, St. Augustine, FL 32084",29.88739,-81.32414
293,MuV,929 N Courtenay Parkway,Merritt Island,32953,Brevard,833-880-5420,support@muvbrand.com,Dispensing Authorization,MMTC-2017-0010,"929 N Courtenay Parkway, Merritt Island, FL 32953",28.3735265,-80.7005598
294,MuV,5555 Roosevelt Boulevard,Clearwater,33760,Pinellas,833-880-5420,support@muvbrand.com,Dispensing Authorization,MMTC-2017-0010,"5555 Roosevelt Boulevard, Clearwater, FL 33760",27.916386345311025,-82.71086906738832
295,MuV,137 E Woolbright Road,Boynton Beach,33435,Palm Beach,833-880-5420,support@muvbrand.com,Dispensing Authorization,MMTC-2017-0010,"137 E Woolbright Road, Boynton Beach, FL 33435",26.514623204081634,-80.06316055102042
296,MuV,519 Duval Street,Key West,33040,Monroe,833-880-5420,support@muvbrand.com,Dispensing Authorization,MMTC-2017-0010,"519 Duval Street, Key West, FL 33040",24.555828326146788,-81.80268810297697
297,MuV,2612 Santa Barbara Boulevard,Cape Coral,33914,Lee,833-880-5420,support@muvbrand.com,Dispensing Authorization,MMTC-2017-0010,"2612 Santa Barbara Boulevard, Cape Coral, FL 33914",26.603661,-81.974342
298,MuV,1246 Eglin Parkway,Shalimar,32579,Okaloosa,833-880-5420,support@muvbrand.com,Dispensing Authorization,MMTC-2017-0010,"1246 Eglin Parkway, Shalimar, FL 32579",30.444769316560215,-86.57993943592504
299,MuV,120 SW Chamber Court,Port St. Lucie,34986,St. Lucie,833-880-5420,support@muvbrand.com,Dispensing Authorization,MMTC-2017-0010,"120 SW Chamber Court, Port St. Lucie, FL 34986",27.310504,-80.402104
300,MuV,313 Datura Street,West Palm Beach,33401,Palm Beach,833-880-5420,support@muvbrand.com,Dispensing Authorization,MMTC-2017-0010,"313 Datura Street, West Palm Beach, FL 33401",26.712359836734695,-80.05222416326531
301,MuV,1101 1st Avenue N,St. Petersburg,33705,Pinellas,833-880-5420,support@muvbrand.com,Dispensing Authorization,MMTC-2017-0010,"1101 1st Avenue N, St. Petersburg, FL 33705",27.77227,-82.650059
302,MuV,8465 Heritage Green Way,Bradenton,34212,Manatee,833-880-5420,support@muvbrand.com,Dispensing Authorization,MMTC-2017-0010,"8465 Heritage Green Way, Bradenton, FL 34212",27.488444,-82.455889
303,MuV,28245 S Tamiami Trail,Bonita Springs,34134,Lee,833-880-5420,support@muvbrand.com,Dispensing Authorization,MMTC-2017-0010,"28245 S Tamiami Trail, Bonita Springs, FL 34134",26.32654496910909,-81.80576279407776
304,MuV,5674 Tuscola Boulevard,North Port,34286,Sarasota,833-880-5420,support@muvbrand.com,Dispensing Authorization,MMTC-2017-0010,"5674 Tuscola Boulevard, North Port, FL 34286",27.041670081632653,-82.22618428571428
305,MuV,929 US Hwy 441,Lady Lake,32159,Lake,833-880-5420,support@muvbrand.com,Dispensing Authorization,MMTC-2017-0010,"929 US Hwy 441, Lady Lake, FL 32159",28.936624,-81.938319
306,MuV,290 Clyde Morris Boulevard,Ormond Beach,32174,Volusia,833-880-5420,support@muvbrand.com,Dispensing Authorization,MMTC-2017-0010,"290 Clyde Morris Boulevard, Ormond Beach, FL 32174",29.2626117,-81.0953012
307,MuV,4785 N 9th Avenue,Pensacola,32503,Escambia,833-880-5420,support@muvbrand.com,Dispensing Authorization,MMTC-2017-0010,"4785 N 9th Avenue, Pensacola, FL 32503",30.466530142857142,-87.21412342857143
308,MuV,1701 US Hwy 1,Sebastian,32958,Indian River,833-880-5420,support@muvbrand.com,Dispensing Authorization,MMTC-2017-0010,"1701 US Hwy 1, Sebastian, FL 32958",27.82660243877551,-80.47643169387756
309,MuV,21126 State Road 54,Lutz,33558,Pasco,833-880-5420,support@muvbrand.com,Dispensing Authorization,MMTC-2017-0010,"21126 State Road 54, Lutz, FL 33558",28.190936,-82.466662
310,MuV,2711 N Blairstone Road,Tallahassee,32301,Leon,833-880-5420,support@muvbrand.com,Dispensing Authorization,MMTC-2017-0010,"2711 N Blairstone Road, Tallahassee, FL 32301",30.4380832,-84.2809332
311,MuV,953 S Federal Highway,Deerfield Beach,33441,Broward,833-880-5420,support@muvbrand.com,Dispensing Authorization,MMTC-2017-0010,"953 S Federal Highway, Deerfield Beach, FL 33441",26.30556,-80.093227
312,MuV,101 S Garland Avenue,Orlando,32801,Orange,833-880-5420,support@muvbrand.com,Dispensing Authorization,MMTC-2017-0010,"101 S Garland Avenue, Orlando, FL 32801",28.540947,-81.38126
313,MuV,224 N Florida Avenue,Lakeland,33801,Polk,833-880-5420,support@muvbrand.com,Dispensing Authorization,MMTC-2017-0010,"224 N Florida Avenue, Lakeland, FL 33801",28.04622563021022,-81.95717119650557
314,MuV,10993 Colonial Boulevard,Fort Myers,33913,Lee,833-880-5420,support@muvbrand.com,Dispensing Authorization,MMTC-2017-0010,"10993 Colonial Boulevard, Fort Myers, FL 33913",26.61590575,-81.77192085
315,MuV,1198 Beach Boulevard,Jacksonville,32250,Duval,833-880-5420,support@muvbrand.com,Dispensing Authorization,MMTC-2017-0010,"1198 Beach Boulevard, Jacksonville, FL 32250",30.2882518,-81.4028178
316,MuV,2020 SW 34th Street,Gainesville,32608,Alachua,833-880-5420,support@muvbrand.com,Dispensing Authorization,MMTC-2017-0010,"2020 SW 34th Street, Gainesville, FL 32608",29.633929097697294,-82.37269012529542
317,MuV,29901 US Hwy 19 N,Clearwater,33761,Pinellas,833-880-5420,support@muvbrand.com,Dispensing Authorization,MMTC-2017-0010,"29901 US Hwy 19 N, Clearwater, FL 33761",27.9901313,-82.7296875
318,MuV,1550 Hendricks Avenue,Jacksonville,32207,Duval,833-880-5420,support@muvbrand.com,Dispensing Authorization,MMTC-2017-0010,"1550 Hendricks Avenue, Jacksonville, FL 32207",30.30965058625537,-81.65479147719766
319,MuV,1090 W State Road 434,Longwood,32750,Seminole,833-880-5420,support@muvbrand.com,Dispensing Authorization,MMTC-2017-0010,"1090 W State Road 434, Longwood, FL 32750",28.697771994041076,-81.36576227411051
320,MuV,1045 State Road 7,Wellington,33414,Palm Beach,833-880-5420,support@muvbrand.com,Dispensing Authorization,MMTC-2017-0010,"1045 State Road 7, Wellington, FL 33414",26.665735703703703,-80.20269798765432
321,MuV,7229 N Dale Mabry Highway,Tampa,33614,Hillsborough,833-880-5420,support@muvbrand.com,Dispensing Authorization,MMTC-2017-0010,"7229 N Dale Mabry Highway, Tampa, FL 33614",28.01505342857143,-82.50500028571429
322,MuV,5045 Fruitville Road,Sarasota,34232,Sarasota,833-880-5420,support@muvbrand.com,Dispensing Authorization,MMTC-2017-0010,"5045 Fruitville Road, Sarasota, FL 34232",27.337943181818183,-82.46949954545454
323,MuV,5909 US Hwy 41 N,Apollo Beach,33572,Hillsborough,833-880-5420,support@muvbrand.com,Dispensing Authorization,MMTC-2017-0010,"5909 US Hwy 41 N, Apollo Beach, FL 33572",27.7738118,-82.4073116
324,Sanctuary Cannabis,710 N Federal Highway,Boynton Beach,33435,Palm Beach,,,Dispensing Authorization,MMTC-2019-0017,"710 N Federal Highway, Boynton Beach, FL 33435",26.53286,-80.05808
325,Sanctuary Cannabis,1260 Beville Road,Daytona Beach,32114,Volusia,,,Dispensing Authorization,MMTC-2019-0017,"1260 Beville Road, Daytona Beach, FL 32114",29.1732688,-81.0350232
326,Sanctuary Cannabis,1310 NW 23rd Avenue,Gainesville,32605,Alachua,,,Dispensing Authorization,MMTC-2019-0017,"1310 NW 23rd Avenue, Gainesville, FL 32605",29.67408632377802,-82.34341943046653
327,Sanctuary Cannabis,8345 SW 124th Street,Miami,33156,Miami-Dade,,,Dispensing Authorization,MMTC-2019-0017,"8345 SW 124th Street, Miami, FL 33156",25.655607449999998,-80.3297222719049
328,Sanctuary Cannabis,1070 Edgewood Avenue S,Jacksonville,32205,Duval,,,Dispensing Authorization,MMTC-2019-0017,"1070 Edgewood Avenue S, Jacksonville, FL 32205",30.31071355,-81.7166965461857
329,Sanctuary Cannabis,11450 Beach Boulevard,Jacksonville,32246,Duval,,,Dispensing Authorization,MMTC-2019-0017,"11450 Beach Boulevard, Jacksonville, FL 32246",30.2863193,-81.5242297
330,Sanctuary Cannabis,21401 Powerline Road,Boca Raton,33433,Palm Beach,,,Dispensing Authorization,MMTC-2019-0017,"21401 Powerline Road, Boca Raton, FL 33433",26.358861679528648,-80.15339173788253
331,Sanctuary Cannabis,5859 W Atlantic Avenue,Delray Beach,33484,Palm Beach,,,Dispensing Authorization,MMTC-2019-0017,"5859 W Atlantic Avenue, Delray Beach, FL 33484",26.45556109837161,-80.13726375300546
332,Sanctuary Cannabis,839 S State Road 19,Palatka,32177,Putnam,,,Dispensing Authorization,MMTC-2019-0017,"839 S State Road 19, Palatka, FL 32177",29.639713,-81.675296
333,Sanctuary Cannabis,877 E Palmetto Park Road,Boca Raton,33432,Palm Beach,,,Dispensing Authorization,MMTC-2019-0017,"877 E Palmetto Park Road, Boca Raton, FL 33432",26.350720918367347,-80.07276291836735
334,Sanctuary Cannabis,6905 Lake Worth Road,Greenacres,33467,Palm Beach,,,Dispensing Authorization,MMTC-2019-0017,"6905 Lake Worth Road, Greenacres, FL 33467",26.617756586170845,-80.15530518422035
335,Sanctuary Cannabis,6000 Okeechobee Boulevard,West Palm Beach,33417,Palm Beach,,,Dispensing Authorization,MMTC-2019-0017,"6000 Okeechobee Boulevard, West Palm Beach, FL 33417",26.705108600000003,-80.05738462099119
336,Sanctuary Cannabis,5712 W Waters Avenue,Tampa,33634,Hillsborough,,,Dispensing Authorization,MMTC-2019-0017,"5712 W Waters Avenue, Tampa, FL 33634",28.02544436923077,-82.54208810769231
337,Sanctuary Cannabis,1352 Main Street,Dunedin,34698,Pinellas,,,Dispensing Authorization,MMTC-2019-0017,"1352 Main Street, Dunedin, FL 34698",28.019547579269396,-82.769279667626
338,Sanctuary Cannabis,5001 S US Hwy 1,Fort Pierce,34982,St. Lucie,,,Dispensing Authorization,MMTC-2019-0017,"5001 S US Hwy 1, Fort Pierce, FL 34982",27.37422,-80.32599
339,Sanctuary Cannabis,3790 Tyrone Boulevard N,St. Petersburg,33710,Pinellas,,,Dispensing Authorization,MMTC-2019-0017,"3790 Tyrone Boulevard N, St. Petersburg, FL 33710",27.80612700580458,-82.74898374390708
340,Sanctuary Cannabis,4208 US Hwy 27 S,Sebring,33870,Highlands,,,Dispensing Authorization,MMTC-2019-0017,"4208 US Hwy 27 S, Sebring, FL 33870",27.4611917,-81.429739
341,Sanctuary Cannabis,10064 W Indiantown Road,Jupiter,33478,Palm Beach,,,Dispensing Authorization,MMTC-2019-0017,"10064 W Indiantown Road, Jupiter, FL 33478",26.9344435,-80.1419496
342,Sanctuary Cannabis,5381 International Drive,Orlando,32819,Orange,,,Dispensing Authorization,MMTC-2019-0017,"5381 International Drive, Orlando, FL 32819",28.46253106469286,-81.45184649848464
343,Sunburn,11190 San Jose Boulevard,Jacksonville,32223,Duval,786-288-3145,info.fldelivery@medmen.com,Dispensing Authorization,MMTC-2017-0012,"11190 San Jose Boulevard, Jacksonville, FL 32223",30.17184,-81.629177
344,Sunburn,130 Duval Street,Key West,33040,Monroe,786-288-3145,info.fldelivery@medmen.com,Dispensing Authorization,MMTC-2017-0012,"130 Duval Street, Key West, FL 33040",24.559784157428293,-81.80586457093828
345,Sunburn,1059 Park Street,Jacksonville,32204,Duval,786-288-3145,info.fldelivery@medmen.com,Dispensing Authorization,MMTC-2017-0012,"1059 Park Street, Jacksonville, FL 32204",30.313937,-81.6808888
346,Sunburn,1410 Main Street,Sarasota,34236,Sarasota,786-288-3145,info.fldelivery@medmen.com,Dispensing Authorization,MMTC-2017-0012,"1410 Main Street, Sarasota, FL 34236",27.33637233649949,-82.54233116213913
347,Sunburn,308 3rd Street S,Jacksonville,32250,Duval,786-288-3145,info.fldelivery@medmen.com,Dispensing Authorization,MMTC-2017-0012,"308 3rd Street S, Jacksonville, FL 32250",30.2849069,-81.3915057
348,Sunburn,1126 Thomasville Rd,Tallahassee,32303,Leon,786-288-3145,info.fldelivery@medmen.com,Dispensing Authorization,MMTC-2017-0012,"1126 Thomasville Rd, Tallahassee, FL 32303",30.454821,-84.278199
349,Sunburn,11551 University Boulevard,Orlando,32817,Orange,786-288-3145,info.fldelivery@medmen.com,Dispensing Authorization,MMTC-2017-0012,"11551 University Boulevard, Orlando, FL 32817",28.59771524194134,-81.21945541908485
350,Sunburn,2949 N Federal Highway,Fort Lauderdale,33306,Broward,786-288-3145,info.fldelivery@medmen.com,Dispensing Authorization,MMTC-2017-0012,"2949 N Federal Highway, Fort Lauderdale, FL 33306",26.164646944160015,-80.11555669802314
351,Sunburn,326 5th Avenue N,St. Petersburg,33701,Pinellas,786-288-3145,info.fldelivery@medmen.com,Dispensing Authorization,MMTC-2017-0012,"326 5th Avenue N, St. Petersburg, FL 33701",27.777480897959183,-82.63757040816326
352,Sunburn,5048 Bayou Boulevard,Pensacola,32504,Escambia,786-288-3145,info.fldelivery@medmen.com,Dispensing Authorization,MMTC-2017-0012,"5048 Bayou Boulevard, Pensacola, FL 32504",30.472267988967566,-87.2096485658867
353,Sunburn,539 Clematis Street,West Palm Beach,33401,Palm Beach,786-288-3145,info.fldelivery@medmen.com,Dispensing Authorization,MMTC-2017-0012,"539 Clematis Street, West Palm Beach, FL 33401",26.713506734693876,-80.05598393877551
354,Sunnyside,2725 College Street,Jacksonville,32205,Duval,877-395-1009,info@sunnyside.shop,Dispensing Authorization,MMTC-2017-0008,"2725 College Street, Jacksonville, FL 32205",30.3144117,-81.6966444
355,Sunnyside,1260 Malabar Road,Palm Bay,32907,Brevard,877-395-1009,info@sunnyside.shop,Dispensing Authorization,MMTC-2017-0008,"1260 Malabar Road, Palm Bay, FL 32907",27.9980177,-80.6242864
356,Sunnyside,8123 4th Street N,St. Petersburg,33702,Pinellas,877-395-1009,info@sunnyside.shop,Dispensing Authorization,MMTC-2017-0008,"8123 4th Street N, St. Petersburg, FL 33702",27.846386600000002,-82.63848365601031
357,Sunnyside,661 Harbor Boulevard,Destin,32541,Okaloosa,877-395-1009,info@sunnyside.shop,Dispensing Authorization,MMTC-2017-0008,"661 Harbor Boulevard, Destin, FL 32541",30.39153340156658,-86.49251262918202
358,Sunnyside,8717 SW 24th Street,Miami,33165,Miami-Dade,877-395-1009,info@sunnyside.shop,Dispensing Authorization,MMTC-2017-0008,"8717 SW 24th Street, Miami, FL 33165",25.74754006122449,-80.33609617346939
359,Sunnyside,35098 US Hwy 19 N,Palm Harbor,34684,Pinellas,877-395-1009,info@sunnyside.shop,Dispensing Authorization,MMTC-2017-0008,"35098 US Hwy 19 N, Palm Harbor, FL 34684",28.090814,-82.7401
360,Sunnyside,6520 Lake Worth Road,Lake Worth,33467,Palm Beach,877-395-1009,info@sunnyside.shop,Dispensing Authorization,MMTC-2017-0008,"6520 Lake Worth Road, Lake Worth, FL 33467",26.618329,-80.147081
361,Sunnyside,2051 Town Center Boulevard,Orlando,32837,Orange,877-395-1009,info@sunnyside.shop,Dispensing Authorization,MMTC-2017-0008,"2051 Town Center Boulevard, Orlando, FL 32837",28.36789,-81.4063
362,Sunnyside,2710 Okeechobee Boulevard,West Palm Beach,33409,Palm Beach,877-395-1009,info@sunnyside.shop,Dispensing Authorization,MMTC-2017-0008,"2710 Okeechobee Boulevard, West Palm Beach, FL 33409",26.706539510204085,-80.09570357142857
363,Sunnyside,591 S Semoran Boulevard,Winter Park,32792,Orange,877-395-1009,info@sunnyside.shop,Dispensing Authorization,MMTC-2017-0008,"591 S Semoran Boulevard, Winter Park, FL 32792",28.59035,-81.30656
364,Sunnyside,2110 W International Speedway Boulevard,Daytona Beach,32114,Volusia,877-395-1009,info@sunnyside.shop,Dispensing Authorization,MMTC-2017-0008,"2110 W International Speedway Boulevard, Daytona Beach, FL 32114",29.188404,-81.075747
365,Sunnyside,21708 State Road 54,Lutz,33549,Pasco,877-395-1009,info@sunnyside.shop,Dispensing Authorization,MMTC-2017-0008,"21708 State Road 54, Lutz, FL 33549",28.188254,-82.457395
366,Sunnyside,6990 W Colonial Drive,Orlando,32818,Orange,877-395-1009,info@sunnyside.shop,Dispensing Authorization,MMTC-2017-0008,"6990 W Colonial Drive, Orlando, FL 32818",28.552222750000002,-81.475733875
367,Sunnyside,2122 W 9 Mile Road,Pensacola,32534,Escambia,877-395-1009,info@sunnyside.shop,Dispensing Authorization,MMTC-2017-0008,"2122 W 9 Mile Road, Pensacola, FL 32534",30.5069249,-87.2646743
368,Sunnyside,10916 Hutchison Boulevard,Panama City Beach,32407,Bay,877-395-1009,info@sunnyside.shop,Dispensing Authorization,MMTC-2017-0008,"10916 Hutchison Boulevard, Panama City Beach, FL 32407",30.1874636,-85.81442692351663
